subject;condition;congruency;RT
3;vibro;normal;0.116
3;vibro;conflict;0.238
3;vibro;normal;0.106
3;vibro;conflict;0.252
3;vibro;normal;0.12
3;vibro;normal;0.176
3;vibro;conflict;0.212
3;vibro;normal;0.124
3;vibro;normal;0.058
3;vibro;normal;0.17
3;vibro;normal;0.116
3;vibro;conflict;0.262
3;vibro;normal;0.108
3;vibro;normal;0.108
3;vibro;normal;0.154
3;vibro;normal;0.054
3;vibro;normal;0.134
3;vibro;conflict;0.236
3;vibro;normal;0.046
3;vibro;normal;0.07
3;vibro;normal;0.104
3;vibro;conflict;0.196
3;vibro;normal;0.118
3;vibro;conflict;0.198
3;vibro;normal;0.098
3;vibro;normal;0.112
3;vibro;conflict;0.2
3;vibro;normal;0.058
3;vibro;normal;0.08
3;vibro;normal;0.048
3;vibro;normal;0.062
3;vibro;conflict;0.206
3;vibro;normal;0.074
3;vibro;normal;0.098
3;vibro;normal;0.088
3;vibro;normal;0.076
3;vibro;normal;0.112
3;vibro;conflict;0.226
3;vibro;normal;0.092
3;vibro;normal;0.082
3;vibro;normal;0.084
3;vibro;conflict;0.186
3;vibro;normal;0.086
3;vibro;conflict;0.166
3;vibro;normal;0.09
3;vibro;normal;0.068
3;vibro;conflict;0.19
3;vibro;normal;0.06
3;vibro;normal;0.058
3;vibro;normal;0.07
3;vibro;normal;0.06
3;vibro;conflict;0.196
3;vibro;normal;0.054
3;vibro;normal;0.066
3;vibro;normal;0.076
3;vibro;normal;0.034
3;vibro;normal;0.046
3;vibro;conflict;0.148
3;vibro;normal;0.084
3;vibro;normal;0.084
3;vibro;normal;0.084
3;vibro;conflict;0.164
3;vibro;normal;0.066
3;vibro;conflict;0.178
3;vibro;normal;0.068
3;vibro;normal;0.058
3;vibro;conflict;0.16
3;vibro;normal;0.026
3;vibro;normal;0.028
3;vibro;normal;0.006
3;vibro;normal;0.008
3;vibro;conflict;0.198
3;vibro;normal;0.022
3;vibro;normal;0.032
3;vibro;normal;0.024
3;vibro;normal;0.026
3;vibro;normal;0.082
3;vibro;conflict;0.174
3;vibro;normal;0.044
3;vibro;normal;0.028
3;vibro;normal;0.03
3;vibro;conflict;0.12
3;vibro;normal;0.044
3;vibro;conflict;0.136
3;vibro;normal;0.002
3;vibro;normal;0.07
3;vibro;conflict;0.162
3;vibro;normal;0.05
3;vibro;normal;0.108
3;vibro;normal;0.042
3;vibro;normal;0.052
3;vibro;conflict;0.188
3;vibro;normal;0.056
3;vibro;normal;0.024
3;vibro;normal;0.024
3;vibro;normal;0.026
3;vibro;normal;0.026
3;vibro;conflict;0.096
3;vibro;normal;0.056
3;vibro;normal;0.106
3;vibro;normal;0.098
3;vibro;conflict;0.28
3;vibro;normal;0.124
3;vibro;conflict;0.284
3;vibro;normal;0.064
3;vibro;normal;0.076
3;vibro;conflict;0.292
3;vibro;normal;0.116
3;vibro;normal;0.018
3;vibro;normal;0.054
3;vibro;normal;0.092
3;vibro;conflict;0.128
3;vibro;normal;0.064
3;vibro;normal;0.032
3;vibro;normal;0.046
3;vibro;normal;0.06
3;vibro;normal;0.04
3;vibro;conflict;0.256
3;vibro;normal;0.068
3;vibro;normal;0.026
3;vibro;normal;0.04
3;vibro;conflict;0.256
3;vibro;normal;0.058
3;vibro;conflict;0.216
3;vibro;normal;0.086
3;vibro;normal;0.112
3;vibro;conflict;0.206
3;vibro;normal;0.142
3;vibro;normal;0.11
3;vibro;normal;0.066
3;vibro;normal;0.104
3;vibro;conflict;0.23
3;vibro;normal;0.076
3;vibro;normal;0.114
3;vibro;normal;0.082
3;vibro;normal;0.13
3;vibro;normal;0.122
3;vibro;conflict;0.28
3;vibro;normal;0.136
3;vibro;normal;0.074
3;vibro;normal;0.1
3;vibro;conflict;0.17
3;vibro;normal;0.106
3;vibro;conflict;0.196
3;vibro;normal;0.086
3;vibro;normal;0.078
3;vibro;conflict;0.226
3;vibro;normal;0.106
3;vibro;normal;0.054
3;vibro;normal;0.078
3;vibro;normal;0.07
3;vibro;conflict;0.252
3;vibro;normal;0.098
3;vibro;normal;0.09
3;vibro;normal;0.074
3;vibro;normal;0.128
3;vibro;normal;0.142
3;vibro;conflict;0.246
3;vibro;normal;0.104
3;vibro;normal;0.138
3;vibro;normal;0.008
3;vibro;conflict;0.258
3;vibro;normal;0
3;vibro;conflict;0.206
3;vibro;normal;0.078
3;vibro;normal;0
3;vibro;conflict;0.234
3;vibro;normal;0.072
3;vibro;normal;0
3;vibro;normal;0.022
3;vibro;normal;0.046
3;vibro;conflict;0.194
3;vibro;normal;0.086
3;vibro;normal;0
3;vibro;normal;0
3;vibro;normal;0
3;vibro;normal;0.086
3;vibro;conflict;0.198
3;vibro;normal;0.024
3;vibro;normal;0.07
3;vibro;normal;0
3;vibro;conflict;0.166
3;vibro;normal;0.078
3;vibro;conflict;0.226
3;vibro;normal;0.018
3;vibro;normal;0.088
3;vibro;conflict;0.202
3;vibro;normal;0.026
3;vibro;normal;0
3;vibro;normal;0.064
3;vibro;normal;0.066
3;vibro;conflict;0.18
3;vibro;normal;0.004
3;vibro;normal;0.062
3;vibro;normal;0.01
3;vibro;normal;0.024
3;vibro;normal;0.026
3;vibro;conflict;0.254
3;visual;normal;0.088
3;visual;conflict;0.216
3;visual;normal;0.16
3;visual;normal;0.074
3;visual;normal;0.176
3;visual;normal;0.102
3;visual;conflict;0.248
3;visual;normal;0.038
3;visual;normal;0.086
3;visual;normal;0.054
3;visual;conflict;0.19
3;visual;normal;0.082
3;visual;normal;0.04
3;visual;normal;0.064
3;visual;normal;0.064
3;visual;normal;0.08
3;visual;conflict;0.214
3;visual;normal;0.084
3;visual;normal;0.074
3;visual;conflict;0.222
3;visual;normal;0.046
3;visual;conflict;0.226
3;visual;normal;0.06
3;visual;normal;0.074
3;visual;normal;0.076
3;visual;normal;0.08
3;visual;conflict;0.138
3;visual;normal;0.096
3;visual;normal;0.12
3;visual;normal;0.076
3;visual;conflict;0.146
3;visual;normal;0.058
3;visual;normal;0.06
3;visual;normal;0.028
3;visual;normal;0.044
3;visual;normal;0.056
3;visual;conflict;0.17
3;visual;normal;0.066
3;visual;normal;0.084
3;visual;conflict;0.188
3;visual;normal;0.034
3;visual;conflict;0.18
3;visual;normal;0.05
3;visual;normal;0.032
3;visual;normal;0.054
3;visual;normal;0.068
3;visual;conflict;0.192
3;visual;normal;0.062
3;visual;normal;0.018
3;visual;normal;0.056
3;visual;conflict;0.168
3;visual;normal;0.026
3;visual;normal;0.082
3;visual;normal;0.04
3;visual;normal;0.02
3;visual;normal;0.022
3;visual;conflict;0.17
3;visual;normal;0.026
3;visual;normal;0
3;visual;conflict;0.098
3;visual;normal;0.056
3;visual;conflict;0.136
3;visual;normal;0.016
3;visual;normal;0.064
3;visual;normal;0.042
3;visual;normal;0.022
3;visual;conflict;0.17
3;visual;normal;0.016
3;visual;normal;0.04
3;visual;normal;0.032
3;visual;conflict;0.188
3;visual;normal;0.024
3;visual;normal;0.048
3;visual;normal;0.376
3;visual;normal;0
3;visual;normal;0.01
3;visual;conflict;0.148
3;visual;normal;0.038
3;visual;normal;0.018
3;visual;conflict;0.154
3;visual;normal;0.042
3;visual;conflict;0.146
3;visual;normal;0.036
3;visual;normal;0.064
3;visual;normal;0.03
3;visual;normal;0.066
3;visual;conflict;0.226
3;visual;normal;0.026
3;visual;normal;0.008
3;visual;normal;0.054
3;visual;conflict;0.146
3;visual;normal;0.08
3;visual;normal;0.004
3;visual;normal;0.062
3;visual;normal;0.076
3;visual;normal;0.056
3;visual;conflict;0.146
3;visual;normal;0.07
3;visual;normal;0.04
3;visual;conflict;0.152
3;visual;normal;0.05
3;visual;conflict;0.186
3;visual;normal;0.088
3;visual;normal;0.09
3;visual;normal;0.092
3;visual;normal;0.104
3;visual;conflict;0.24
3;visual;normal;0.098
3;visual;normal;0.1
3;visual;normal;0.092
3;visual;conflict;0.238
3;visual;normal;0.128
3;visual;normal;0.1
3;visual;normal;0.068
3;visual;normal;0.114
3;visual;normal;0.016
3;visual;conflict;0.22
3;visual;normal;0.086
3;visual;normal;0.102
3;visual;conflict;0.236
3;visual;normal;0.106
3;visual;conflict;0.216
3;visual;normal;0.108
3;visual;normal;0.132
3;visual;normal;0.136
3;visual;normal;0.16
3;visual;conflict;0.242
3;visual;normal;0.12
3;visual;normal;0.156
3;visual;normal;0.126
3;visual;conflict;0.228
3;visual;normal;0.186
3;visual;normal;0.222
3;visual;normal;0.112
3;visual;normal;0.148
3;visual;normal;0.116
3;visual;conflict;0.296
3;visual;normal;0.1
3;visual;normal;0.034
3;visual;conflict;0.264
3;visual;normal;0.116
3;visual;conflict;0.252
3;visual;normal;0.13
3;visual;normal;0.112
3;visual;normal;0.16
3;visual;normal;0.15
3;visual;conflict;0.274
3;visual;normal;0.166
3;visual;normal;0.18
3;visual;normal;0.036
3;visual;conflict;0.284
3;visual;normal;0.164
3;visual;normal;0.132
3;visual;normal;0.168
3;visual;normal;0.158
3;visual;normal;0.14
3;visual;conflict;0.286
3;visual;normal;0.21
3;visual;normal;0.19
3;visual;conflict;0.304
3;visual;normal;0.162
3;visual;conflict;0.208
3;visual;normal;0.12
3;visual;normal;0.156
3;visual;normal;0.124
3;visual;normal;0.114
3;visual;conflict;0.298
3;visual;normal;0.098
3;visual;normal;0.132
3;visual;normal;0.114
3;visual;conflict;0.272
3;visual;normal;0.174
3;visual;normal;0.152
3;visual;normal;0.146
3;visual;normal;0.148
3;visual;normal;0.182
3;visual;conflict;0.262
3;visual;normal;0.176
3;visual;normal;0.188
3;visual;conflict;0.236
3;visual;normal;0.138
3;visual;conflict;0.274
3;visual;normal;0.154
3;visual;normal;0.2
3;visual;normal;0.226
3;visual;normal;0.194
3;visual;conflict;0.24
3;visual;normal;0.096
3;visual;normal;0.044
3;visual;normal;0.092
3;visual;conflict;0.214
3;visual;normal;0.062
3;visual;normal;0.03
3;visual;normal;0
3;visual;normal;0
3;visual;normal;0.394
3;visual;conflict;0.118
3;visual;normal;0
3;visual;normal;0.344
3;visual;conflict;0.09
3;visual;normal;0.064
3;visual;conflict;0.2
3;visual;normal;0.046
3;visual;normal;0.082
3;visual;normal;0.028
3;visual;normal;0.042
3;visual;conflict;0.188
3;visual;normal;0.056
3;visual;normal;0.07
3;visual;normal;0.026
3;visual;conflict;0.22
3;visual;normal;0.042
3;visual;normal;0.034
3;visual;normal;0.046
3;visual;normal;0.072
3;visual;normal;0.108
3;visual;conflict;0.222
3;visual;normal;0.112
3;visual;normal;0.116
3;visual;conflict;0.238
3;visual;normal;0.074
3;visual;conflict;0.266
3;visual;normal;0.01
3;visual;normal;0.058
3;visual;normal;0.118
3;visual;normal;0.072
3;visual;conflict;0.198
3;visual;normal;0.066
3;visual;normal;0.08
3;visual;normal;0.07
3;visual;conflict;0.23
3;visual;normal;0.098
3;visual;normal;0.066
3;visual;normal;0.09
3;visual;normal;0.082
3;visual;normal;0.108
3;visual;conflict;0.21
3;visual;normal;0.088
3;visual;normal;0.114
3;visual;conflict;0.226
3;visual;normal;0.084
3;visual;conflict;0.23
3;visual;normal;0.1
3;visual;normal;0.114
3;visual;normal;0.104
3;visual;normal;0.094
3;visual;conflict;0.254
3;visual;normal;0.1
3;visual;normal;0.102
3;visual;normal;0.148
3;visual;conflict;0.296
3;visual;normal;0.154
3;visual;normal;0.144
3;visual;normal;0.092
3;visual;normal;0.128
3;visual;normal;0.118
3;visual;conflict;0.322
3;visual;normal;0.032
3;visual;normal;0.046
3;visual;conflict;0.284
3;visual;normal;0.062
3;visual;conflict;0.232
3;visual;normal;0.078
3;visual;normal;0.068
3;visual;normal;0.082
3;visual;normal;0.108
3;visual;conflict;0.254
3;visual;normal;0.044
3;visual;normal;0.036
3;visual;normal;0.104
3;visual;conflict;0.242
3;visual;normal;0.108
3;visual;normal;0.1
3;visual;normal;0.124
3;visual;normal;0.14
3;visual;normal;0.14
3;visual;conflict;0.256
3;visual;normal;0.102
3;visual;normal;0.06
3;visual;conflict;0.308
3;visual;normal;0.142
3;visual;conflict;0.254
3;visual;normal;0.078
3;visual;normal;0.16
3;visual;normal;0.094
3;visual;normal;0.096
3;visual;conflict;0.288
3;visual;normal;0.078
3;visual;normal;0.07
3;visual;normal;0.072
3;visual;conflict;0.286
3;visual;normal;0.11
3;visual;normal;0.046
3;visual;normal;0.126
3;visual;normal;0.05
3;visual;normal;0.13
3;visual;conflict;0.268
3;visual;normal;0.078
3;visual;normal;0.07
3;visual;conflict;0.306
