subject;condition;congruency;RT
6;visual;normal;0.062
6;visual;normal;0
6;visual;normal;0.176
6;visual;normal;0.166
6;visual;conflict;0.256
6;visual;normal;0.022
6;visual;normal;0.136
6;visual;normal;0.024
6;visual;conflict;0.406
6;visual;normal;0.07
6;visual;conflict;0.272
6;visual;normal;0.094
6;visual;normal;0
6;visual;conflict;0.33
6;visual;normal;0
6;visual;normal;0
6;visual;normal;0.086
6;visual;normal;0.088
6;visual;conflict;0.39
6;visual;normal;0.088
6;visual;normal;0.144
6;visual;normal;0
6;visual;normal;0.07
6;visual;normal;0.138
6;visual;conflict;0.372
6;visual;normal;0.048
6;visual;normal;0.06
6;visual;normal;0.04
6;visual;conflict;0.276
6;visual;normal;0
6;visual;conflict;0.342
6;visual;normal;0.044
6;visual;normal;0.088
6;visual;conflict;0.314
6;visual;normal;0.068
6;visual;normal;0.058
6;visual;normal;0.046
6;visual;normal;0.002
6;visual;conflict;0.328
6;visual;normal;0.102
6;visual;normal;0
6;visual;normal;0.274
6;visual;normal;0
6;visual;normal;0
6;visual;conflict;0.344
6;visual;normal;0.148
6;visual;normal;0
6;visual;normal;0.16
6;visual;conflict;0.396
6;visual;normal;0
6;visual;conflict;0.476
6;visual;normal;0.086
6;visual;normal;0.21
6;visual;conflict;0.356
6;visual;normal;0
6;visual;normal;0
6;visual;normal;0.068
6;visual;normal;0.102
6;visual;conflict;0.348
6;visual;normal;0
6;visual;normal;0.084
6;visual;normal;0.14
6;visual;normal;0.128
6;visual;normal;0
6;visual;conflict;0.486
6;visual;normal;0.208
6;visual;normal;0.11
6;visual;normal;0
6;visual;conflict;0.312
6;visual;normal;0.022
6;visual;conflict;0.258
6;visual;normal;0
6;visual;normal;0
6;visual;conflict;0.54
6;visual;normal;0.128
6;visual;normal;0.106
6;visual;normal;0
6;visual;normal;0
6;visual;conflict;0.434
6;visual;normal;0.144
6;visual;normal;0.02
6;visual;normal;0.156
6;visual;normal;0.158
6;visual;normal;0.136
6;visual;conflict;0.372
6;visual;normal;0.07
6;visual;normal;0
6;visual;normal;0.118
6;visual;conflict;0.34
6;visual;normal;0
6;visual;conflict;0.41
6;visual;normal;0.108
6;visual;normal;0.042
6;visual;conflict;0.446
6;visual;normal;0.19
6;visual;normal;0.122
6;visual;normal;0.036
6;visual;normal;0
6;visual;conflict;0.494
6;visual;normal;0.036
6;visual;normal;0.082
6;visual;normal;0.004
6;visual;normal;0.33
6;visual;normal;0.064
6;visual;conflict;0.41
6;visual;normal;0.064
6;visual;normal;0.098
6;visual;normal;0.256
6;visual;conflict;0.392
6;visual;normal;0.046
6;visual;conflict;0.424
6;visual;normal;0.102
6;visual;normal;0.038
6;visual;conflict;0.328
6;visual;normal;0.274
6;visual;normal;0.072
6;visual;normal;0.206
6;visual;normal;0.052
6;visual;conflict;0.342
6;visual;normal;0.154
6;visual;normal;0.098
6;visual;normal;0.066
6;visual;normal;0.03
6;visual;normal;0.124
6;visual;conflict;0.47
6;visual;normal;0.238
6;visual;normal;0.06
6;visual;normal;0.094
6;visual;conflict;0.452
6;visual;normal;0.118
6;visual;conflict;0.432
6;visual;normal;0.008
6;visual;normal;0.186
6;visual;conflict;0.378
6;visual;normal;0.03
6;visual;normal;0.154
6;visual;normal;0.2
6;visual;normal;0.158
6;visual;conflict;0.314
6;visual;normal;0.17
6;visual;normal;0.038
6;visual;normal;0.15
6;visual;normal;0.026
6;visual;normal;0.15
6;visual;conflict;0.42
6;visual;normal;0.14
6;visual;normal;0
6;visual;normal;0.144
6;visual;conflict;0.456
6;visual;normal;0.088
6;visual;conflict;0.468
6;visual;normal;0.236
6;visual;normal;0.08
6;visual;conflict;0.384
6;visual;normal;0.092
6;visual;normal;0.138
6;visual;normal;0.172
6;visual;normal;0.106
6;visual;conflict;0.532
6;visual;normal;0.152
6;visual;normal;0
6;visual;normal;0.12
6;visual;normal;0.088
6;visual;normal;0.054
6;visual;conflict;0.324
6;visual;normal;0.044
6;visual;normal;0.124
6;visual;normal;0.224
6;visual;conflict;0.338
6;visual;normal;0.058
6;visual;conflict;0.248
6;visual;normal;0.126
6;visual;normal;0.126
6;visual;conflict;0.408
6;visual;normal;0.074
6;visual;normal;0.13
6;visual;normal;0.254
6;visual;normal;0.054
6;visual;conflict;0.424
6;visual;normal;0.11
6;visual;normal;0.066
6;visual;normal;0.18
6;visual;normal;0.102
6;visual;normal;0.138
6;visual;conflict;0.46
6;visual;normal;0.192
6;visual;normal;0.028
6;visual;normal;0.184
6;visual;conflict;0.354
6;visual;normal;0.03
6;visual;conflict;0.22
6;visual;normal;0.044
6;visual;normal;0
6;visual;conflict;0.47
6;visual;normal;0.088
6;visual;normal;0
6;visual;normal;0.092
6;visual;normal;0.048
6;visual;conflict;0.338
6;visual;normal;0
6;visual;normal;0
6;visual;normal;0
6;visual;normal;0.04
6;visual;normal;0
6;visual;conflict;0.454
6;visual;normal;0.21
6;visual;normal;0.044
6;visual;normal;0.144
6;visual;conflict;0.358
6;visual;normal;0
6;visual;conflict;0.282
6;visual;normal;0.204
6;visual;normal;0
6;visual;conflict;0.362
6;visual;normal;0
6;visual;normal;0.252
6;visual;normal;0.008
6;visual;normal;0
6;visual;conflict;0.242
6;visual;normal;0
6;visual;normal;0.022
6;visual;normal;0.032
6;visual;normal;0.212
6;visual;normal;0.136
6;visual;conflict;0.316
6;visual;normal;0.104
6;visual;normal;0.026
6;visual;normal;0.016
6;visual;conflict;0.398
6;visual;normal;0.084
6;visual;conflict;0.33
6;visual;normal;0.098
6;visual;normal;0
6;visual;conflict;0.3
6;visual;normal;0
6;visual;normal;0.078
6;visual;normal;1.006
6;visual;normal;0
6;visual;conflict;0.35
6;visual;normal;0
6;visual;normal;0.092
6;visual;normal;0.004
6;visual;normal;0.006
6;visual;normal;0.096
6;visual;conflict;0.242
7;vibro;normal;0.12
7;vibro;conflict;0.38
7;vibro;normal;0.148
7;vibro;normal;0.114
7;vibro;normal;0.13
7;vibro;conflict;0.274
7;vibro;normal;0.096
7;vibro;normal;0.032
7;vibro;normal;0.112
7;vibro;normal;0.092
7;vibro;conflict;0.282
7;vibro;normal;0.136
7;vibro;normal;0.118
7;vibro;conflict;0.274
7;vibro;normal;0.086
7;vibro;normal;0.086
7;vibro;normal;0.144
7;vibro;normal;0.144
7;vibro;normal;0.156
7;vibro;conflict;0.282
7;vibro;normal;0.138
7;vibro;conflict;0.25
7;vibro;normal;0.096
7;vibro;normal;0.166
7;vibro;normal;0.132
7;vibro;conflict;0.28
7;vibro;normal;0.078
7;vibro;normal;0.014
7;vibro;normal;0.07
7;vibro;normal;0.094
7;vibro;conflict;0.218
7;vibro;normal;0.12
7;vibro;normal;0.122
7;vibro;conflict;0.246
7;vibro;normal;0.102
7;vibro;normal;0.056
7;vibro;normal;0.048
7;vibro;normal;0.128
7;vibro;normal;0
7;vibro;conflict;0.242
7;vibro;normal;0.154
7;vibro;conflict;0.28
7;vibro;normal;0.024
7;vibro;normal;0.036
7;vibro;normal;0.094
7;vibro;conflict;0.174
7;vibro;normal;0.028
7;vibro;normal;0.032
7;vibro;normal;0.02
7;vibro;normal;0.066
7;vibro;conflict;0.224
7;vibro;normal;0.058
7;vibro;normal;0.036
7;vibro;conflict;0.184
7;vibro;normal;0.05
7;vibro;normal;0
7;vibro;normal;0.088
7;vibro;normal;0
7;vibro;normal;0.044
7;vibro;conflict;0.27
7;vibro;normal;0
7;vibro;conflict;0.264
7;vibro;normal;0.062
7;vibro;normal;0.042
7;vibro;normal;0
7;vibro;conflict;0.222
7;vibro;normal;0.124
7;vibro;normal;0
7;vibro;normal;0.07
7;vibro;normal;0.048
7;vibro;conflict;0.196
7;vibro;normal;0
7;vibro;normal;0.12
7;vibro;conflict;0.3
7;vibro;normal;0.078
7;vibro;normal;0.048
7;vibro;normal;0.026
7;vibro;normal;0.128
7;vibro;normal;0.106
7;vibro;conflict;0.298
7;vibro;normal;0.054
7;vibro;conflict;0.234
7;vibro;normal;0
7;vibro;normal;0.024
7;vibro;normal;0.094
7;vibro;conflict;0.24
7;vibro;normal;0.03
7;vibro;normal;0.052
7;vibro;normal;0.096
7;vibro;normal;0.066
7;vibro;conflict;0.258
7;vibro;normal;0.102
7;vibro;normal;0.026
7;vibro;conflict;0.206
7;vibro;normal;0.094
7;vibro;normal;0.03
7;vibro;normal;0.066
7;vibro;normal;0.088
7;vibro;normal;0.078
7;vibro;conflict;0.202
7;vibro;normal;0.108
7;vibro;conflict;0.22
7;vibro;normal;0.1
7;vibro;normal;0.1
7;vibro;normal;0.002
7;vibro;conflict;0.258
7;vibro;normal;0.072
7;vibro;normal;0.072
7;vibro;normal;0
7;vibro;normal;0.03
7;vibro;conflict;0.21
7;vibro;normal;0
7;vibro;normal;0
7;vibro;conflict;0.204
7;vibro;normal;0.026
7;vibro;normal;0
7;vibro;normal;0
7;vibro;normal;0.076
7;vibro;normal;0
7;vibro;conflict;0.198
7;vibro;normal;0
7;vibro;conflict;0.182
7;vibro;normal;0
7;vibro;normal;0.05
7;vibro;normal;0.006
7;vibro;conflict;0.186
7;vibro;normal;0.008
7;vibro;normal;0.01
7;vibro;normal;0
7;vibro;normal;0
7;vibro;conflict;0.214
7;vibro;normal;0
7;vibro;normal;0.074
7;vibro;conflict;0.174
7;vibro;normal;0.054
7;vibro;normal;0.076
7;vibro;normal;0.046
7;vibro;normal;0.036
7;vibro;normal;0.036
7;vibro;conflict;0.218
7;vibro;normal;0
7;vibro;conflict;0.208
7;vibro;normal;0.054
7;vibro;normal;0.814
7;vibro;normal;0.032
7;vibro;conflict;0.248
7;vibro;normal;0.046
7;vibro;normal;0.082
7;vibro;normal;0.006
7;vibro;normal;0.052
7;vibro;conflict;0.196
7;vibro;normal;0
7;vibro;normal;0.1
7;vibro;conflict;0.202
7;vibro;normal;0.07
7;vibro;normal;0.026
7;vibro;normal;0
7;vibro;normal;0.052
7;vibro;normal;0.042
7;vibro;conflict;0.222
7;vibro;normal;0.1
7;vibro;conflict;0.236
7;vibro;normal;0.014
7;vibro;normal;0
7;vibro;normal;0
7;vibro;conflict;0.164
7;vibro;normal;0
7;vibro;normal;0
7;vibro;normal;0
7;vibro;normal;0
7;vibro;conflict;0.152
7;vibro;normal;0.038
7;vibro;normal;0.04
7;vibro;conflict;0.164
7;vibro;normal;0
7;vibro;normal;0
7;vibro;normal;0
7;vibro;normal;0
7;vibro;normal;0.036
7;vibro;conflict;0.206
7;vibro;normal;0
7;vibro;conflict;0.186
7;vibro;normal;0
7;vibro;normal;0
7;vibro;normal;0.068
7;vibro;conflict;0.102
7;vibro;normal;0.07
7;vibro;normal;0
7;vibro;normal;0.04
7;vibro;normal;0.006
7;vibro;conflict;0.154
7;vibro;normal;0.066
7;vibro;normal;0.044
7;vibro;conflict;0.202
7;vibro;normal;0.014
7;vibro;normal;0
7;vibro;normal;0.084
7;vibro;normal;0
7;vibro;normal;0
7;vibro;conflict;0.176
7;vibro;normal;0.152
7;vibro;conflict;0.23
7;vibro;normal;0.098
7;vibro;normal;0.11
7;vibro;normal;0.124
7;vibro;conflict;0.226
7;vibro;normal;0.068
7;vibro;normal;0.06
7;vibro;normal;0.096
7;vibro;normal;0.064
7;vibro;conflict;0.32
7;vibro;normal;0.078
7;vibro;normal;0.112
7;vibro;conflict;0.202
7;vibro;normal;0.036
7;vibro;normal;0
7;vibro;normal;0.062
7;vibro;normal;0.018
7;vibro;normal;0.042
7;vibro;conflict;0.212
7;vibro;normal;0.048
7;vibro;conflict;0.224
7;vibro;normal;0.024
7;vibro;normal;0
7;vibro;normal;0.094
7;vibro;conflict;0.206
7;vibro;normal;0.02
7;vibro;normal;0.086
7;vibro;normal;0.068
7;vibro;normal;0.056
7;vibro;conflict;0.26
7;vibro;normal;0.07
7;vibro;normal;0.082
7;vibro;conflict;0.206
7;vibro;normal;0.074
7;vibro;normal;0.03
7;vibro;normal;0.086
7;vibro;normal;0.022
7;vibro;normal;0.022
7;vibro;conflict;0.202
7;vibro;normal;0
7;vibro;conflict;0.24
7;vibro;normal;0
7;vibro;normal;0.052
7;vibro;normal;0.044
7;vibro;conflict;0.2
7;vibro;normal;0.012
7;vibro;normal;0.034
7;vibro;normal;0.07
7;vibro;normal;0.082
7;vibro;conflict;0.24
7;vibro;normal;0
7;vibro;normal;0
7;vibro;conflict;0.212
7;vibro;normal;0
7;vibro;normal;0.092
7;vibro;normal;0.036
7;vibro;normal;0.094
7;vibro;normal;0.05
7;vibro;conflict;0.228
7;vibro;normal;0.086
7;vibro;conflict;0.2
7;vibro;normal;0
7;vibro;normal;0
7;vibro;normal;0.024
7;vibro;conflict;0.216
7;vibro;normal;0.106
7;vibro;normal;0.074
7;vibro;normal;0.074
7;vibro;normal;0.062
7;vibro;conflict;0.222
7;vibro;normal;0.068
7;vibro;normal;0.012
7;vibro;conflict;0.214
7;vibro;normal;0.082
7;vibro;normal;0.084
7;vibro;normal;0.062
7;vibro;normal;0.086
7;vibro;normal;0
7;vibro;conflict;0.234
7;vibro;normal;0.012
7;vibro;conflict;0.204
7;vibro;normal;0
7;vibro;normal;0.06
7;vibro;normal;0.084
7;vibro;conflict;0.208
7;vibro;normal;0.064
7;vibro;normal;0.022
7;vibro;normal;0
7;vibro;normal;0.022
7;vibro;conflict;0.214
7;vibro;normal;0
7;vibro;normal;0
7;vibro;conflict;0.206
7;vibro;normal;0
7;vibro;normal;0.098
7;vibro;normal;0.068
7;vibro;normal;0.032
7;vibro;normal;0.058
7;vibro;conflict;0.226
7;visual;normal;0.174
7;visual;normal;0.054
7;visual;normal;0.046
7;visual;normal;0.002
7;visual;normal;0.048
7;visual;conflict;0.242
7;visual;normal;0.074
7;visual;conflict;0.256
7;visual;normal;0.066
7;visual;normal;0.08
7;visual;conflict;0.214
7;visual;normal;0.07
7;visual;normal;0
7;visual;normal;0.032
7;visual;normal;0.066
7;visual;conflict;0.266
7;visual;normal;0.022
7;visual;normal;0.104
7;visual;normal;0.104
7;visual;conflict;0.206
7;visual;normal;0.098
7;visual;normal;0.054
7;visual;normal;0.012
7;visual;normal;0.046
7;visual;normal;0.092
7;visual;conflict;0.218
7;visual;normal;0.084
7;visual;conflict;0.186
7;visual;normal;0.022
7;visual;normal;0.078
7;visual;conflict;0.27
7;visual;normal;0.072
7;visual;normal;0.05
7;visual;normal;0.086
7;visual;normal;0.122
7;visual;conflict;0.258
7;visual;normal;0.046
7;visual;normal;0.036
7;visual;normal;0.038
7;visual;conflict;0.242
7;visual;normal;0.086
7;visual;normal;0.054
7;visual;normal;0.1
7;visual;normal;0.202
7;visual;normal;0.038
7;visual;conflict;0.23
7;visual;normal;0
7;visual;conflict;0.176
7;visual;normal;0
7;visual;normal;0.012
7;visual;conflict;0.214
7;visual;normal;0.016
7;visual;normal;0.062
7;visual;normal;0.018
7;visual;normal;0.122
7;visual;conflict;0.19
7;visual;normal;0.036
7;visual;normal;0.048
7;visual;normal;0.13
7;visual;conflict;0.23
7;visual;normal;0.054
7;visual;normal;0.076
7;visual;normal;0.058
7;visual;normal;0.014
7;visual;normal;0.104
7;visual;conflict;0.228
7;visual;normal;0.02
7;visual;conflict;0.222
7;visual;normal;0
7;visual;normal;0.046
7;visual;conflict;0.216
7;visual;normal;0.048
7;visual;normal;0.072
7;visual;normal;0.064
7;visual;normal;0.122
7;visual;conflict;0.268
7;visual;normal;0.058
7;visual;normal;0.102
7;visual;normal;0.072
7;visual;conflict;0.274
7;visual;normal;0.054
7;visual;normal;0.112
7;visual;normal;0.068
7;visual;normal;0.102
7;visual;normal;0.048
7;visual;conflict;0.262
7;visual;normal;0.086
7;visual;conflict;0.242
7;visual;normal;0.054
7;visual;normal;0.09
7;visual;conflict;0.226
7;visual;normal;0.038
7;visual;normal;0.062
7;visual;normal;0.064
7;visual;normal;0.076
7;visual;conflict;0.29
7;visual;normal;0.058
7;visual;normal;0.06
7;visual;normal;0.094
7;visual;conflict;0.23
7;visual;normal;0.11
7;visual;normal;0.056
7;visual;normal;0.056
7;visual;normal;0.048
7;visual;normal;0.118
7;visual;conflict;0.242
7;visual;normal;0.042
7;visual;conflict;0.2
7;visual;normal;0.034
7;visual;normal;0.002
7;visual;conflict;0.204
7;visual;normal;0.038
7;visual;normal;0.108
7;visual;normal;0.064
7;visual;normal;0
7;visual;conflict;0.28
7;visual;normal;0.026
7;visual;normal;0.06
7;visual;normal;0
7;visual;conflict;0.264
7;visual;normal;0.076
7;visual;normal;0.032
7;visual;normal;0.07
7;visual;normal;0
7;visual;normal;0
7;visual;conflict;0.286
7;visual;normal;0
7;visual;conflict;0.246
7;visual;normal;0.102
7;visual;normal;0.068
7;visual;conflict;0.228
7;visual;normal;0.052
7;visual;normal;0
7;visual;normal;0
7;visual;normal;0
7;visual;conflict;0.258
7;visual;normal;0.004
7;visual;normal;0
7;visual;normal;0.064
7;visual;conflict;0.244
7;visual;normal;0.068
7;visual;normal;0.012
7;visual;normal;0.114
7;visual;normal;0.006
7;visual;normal;0.152
7;visual;conflict;0.21
7;visual;normal;0.04
7;visual;conflict;0.224
7;visual;normal;0
7;visual;normal;0.138
7;visual;conflict;0.316
7;visual;normal;0.03
7;visual;normal;0.032
7;visual;normal;0.078
7;visual;normal;0.034
7;visual;conflict;0.238
7;visual;normal;0.038
7;visual;normal;0.05
7;visual;normal;0.052
7;visual;conflict;0.244
7;visual;normal;0.058
7;visual;normal;0.102
7;visual;normal;0.06
7;visual;normal;0.094
7;visual;normal;0.074
7;visual;conflict;0.266
7;visual;normal;0
7;visual;conflict;0.27
7;visual;normal;0.092
7;visual;normal;0
7;visual;conflict;0.264
7;visual;normal;0.064
7;visual;normal;0.032
7;visual;normal;0.012
7;visual;normal;0.058
7;visual;conflict;0.272
7;visual;normal;0.05
7;visual;normal;0.04
7;visual;normal;0.076
7;visual;conflict;0.288
7;visual;normal;0.056
7;visual;normal;0
7;visual;normal;0.116
7;visual;normal;0.038
7;visual;normal;0.062
7;visual;conflict;0.234
7;visual;normal;0.124
7;visual;conflict;0.282
7;visual;normal;0.07
7;visual;normal;0.118
7;visual;conflict;0.286
7;visual;normal;0.044
7;visual;normal;0.044
7;visual;normal;0.078
7;visual;normal;0.014
7;visual;conflict;0.206
7;visual;normal;0
7;visual;normal;0.064
7;visual;normal;0.076
7;visual;conflict;0.256
7;visual;normal;0.062
7;visual;normal;0.086
7;visual;normal;0.088
7;visual;normal;0.134
7;visual;normal;0.09
7;visual;conflict;0.25
7;visual;normal;0.038
7;visual;conflict;0.23
7;visual;normal;0.03
7;visual;normal;0.022
7;visual;conflict;0.212
7;visual;normal;0.024
7;visual;normal;0.104
7;visual;normal;0.05
7;visual;normal;0.074
7;visual;conflict;0.22
7;visual;normal;0.01
7;visual;normal;0
7;visual;normal;0.058
7;visual;conflict;0.238
7;visual;normal;0
7;visual;normal;0.064
7;visual;normal;0.042
7;visual;normal;0
7;visual;normal;0.136
7;visual;conflict;0.282
7;visual;normal;0
7;visual;conflict;0.196
7;visual;normal;0.03
7;visual;normal;0
7;visual;conflict;0.19
7;visual;normal;0.012
7;visual;normal;0
7;visual;normal;0.016
7;visual;normal;0.052
7;visual;conflict;0.254
7;visual;normal;0
7;visual;normal;0
7;visual;normal;0
7;visual;conflict;0.182
7;visual;normal;0.04
7;visual;normal;0
7;visual;normal;0
7;visual;normal;0
7;visual;normal;0.012
7;visual;conflict;0.182
7;visual;normal;0.016
7;visual;conflict;0.218
7;visual;normal;0.008
7;visual;normal;0
7;visual;conflict;0.19
7;visual;normal;0
7;visual;normal;0
7;visual;normal;0.004
7;visual;normal;0.016
7;visual;conflict;0.198
7;visual;normal;0.042
7;visual;normal;0
7;visual;normal;0.014
7;visual;conflict;0.138
7;visual;normal;0
7;visual;normal;0
7;visual;normal;0.11
7;visual;normal;0.02
7;visual;normal;0.09
7;visual;conflict;0.146
7;visual;normal;0
7;visual;conflict;0.218
7;visual;normal;0
7;visual;normal;0.11
7;visual;conflict;0.2
7;visual;normal;0.046
7;visual;normal;0.058
7;visual;normal;0.028
7;visual;normal;0.074
7;visual;conflict;0.22
7;visual;normal;0
7;visual;normal;0.066
7;visual;normal;0.102
7;visual;conflict;0.248
7;visual;normal;0.128
7;visual;normal;0.082
7;visual;normal;0
7;visual;normal;0.054
7;visual;normal;0.068
7;visual;conflict;0.236
7;visual;normal;0.05
7;visual;conflict;0.174
7;visual;normal;0.04
7;visual;normal;0.042
7;visual;conflict;0.244
7;visual;normal;0.09
7;visual;normal;0.136
7;visual;normal;0.094
7;visual;normal;0.084
7;visual;conflict;0.22
7;visual;normal;0.008
7;visual;normal;0.066
7;visual;normal;0.058
7;visual;conflict;0.192
8;vibro;normal;0.026
8;vibro;normal;0.074
8;vibro;normal;0.164
8;vibro;normal;0.11
8;vibro;conflict;0.234
8;vibro;normal;0.058
8;vibro;conflict;0.282
8;vibro;normal;0.138
8;vibro;normal;0.082
8;vibro;normal;0.086
8;vibro;conflict;0.266
8;vibro;normal;0.134
8;vibro;normal;0.09
8;vibro;normal;0.116
8;vibro;normal;0.106
8;vibro;normal;0.072
8;vibro;conflict;0.196
8;vibro;normal;0
8;vibro;normal;0.022
8;vibro;conflict;0.236
8;vibro;normal;0.014
8;vibro;normal;0
8;vibro;normal;0.05
8;vibro;normal;0.12
8;vibro;conflict;0.278
8;vibro;normal;0.01
8;vibro;conflict;0.224
8;vibro;normal;0.002
8;vibro;normal;0.014
8;vibro;normal;0.04
8;vibro;conflict;0.276
8;vibro;normal;0.042
8;vibro;normal;0
8;vibro;normal;0
8;vibro;normal;0.058
8;vibro;normal;0.004
8;vibro;conflict;0.116
8;vibro;normal;0.04
8;vibro;normal;0.042
8;vibro;conflict;0.154
8;vibro;normal;0.034
8;vibro;normal;0.002
8;vibro;normal;0.004
8;vibro;normal;0.016
8;vibro;conflict;0.242
8;vibro;normal;0.644
8;vibro;conflict;0.156
8;vibro;normal;0
8;vibro;normal;0.056
8;vibro;normal;0.022
8;vibro;conflict;0.248
8;vibro;normal;0
8;vibro;normal;0
8;vibro;normal;0
8;vibro;normal;0
8;vibro;normal;0
8;vibro;conflict;0.158
8;vibro;normal;0.014
8;vibro;normal;0.016
8;vibro;conflict;0.196
8;vibro;normal;0.018
8;vibro;normal;0.01
8;vibro;normal;0.044
8;vibro;normal;0.046
8;vibro;conflict;0.194
8;vibro;normal;0.026
8;vibro;conflict;0.128
8;vibro;normal;0
8;vibro;normal;0
8;vibro;normal;0
8;vibro;conflict;0.134
8;vibro;normal;0.726
8;vibro;normal;0
8;vibro;normal;0.54
8;vibro;normal;0.566
8;vibro;normal;0.766
8;vibro;conflict;0.066
8;vibro;normal;0.58
8;vibro;normal;0.784
8;vibro;conflict;0.126
8;vibro;normal;0.708
8;vibro;normal;0
8;vibro;normal;0
8;vibro;normal;0
8;vibro;conflict;0.156
8;vibro;normal;0.022
8;vibro;conflict;0.16
8;vibro;normal;0.708
8;vibro;normal;0.654
8;vibro;normal;0.81
8;vibro;conflict;0.144
8;vibro;normal;0
8;vibro;normal;0
8;vibro;normal;0.002
8;vibro;normal;0
8;vibro;normal;0
8;vibro;conflict;0.12
8;vibro;normal;0.02
8;vibro;normal;0.59
8;vibro;conflict;0.112
8;vibro;conflict;0.112
8;vibro;normal;0.208
8;vibro;normal;0.244
8;vibro;normal;0.066
8;vibro;normal;0.202
8;vibro;conflict;0.382
8;vibro;normal;0.204
8;vibro;conflict;0.452
8;vibro;normal;0.23
8;vibro;normal;0.142
8;vibro;normal;0.234
8;vibro;conflict;0.37
8;vibro;normal;0.158
8;vibro;normal;0.206
8;vibro;normal;0.238
8;vibro;normal;0.142
8;vibro;normal;0.174
8;vibro;conflict;0.388
8;vibro;normal;0.156
8;vibro;normal;0.224
8;vibro;conflict;0.324
8;vibro;normal;0.16
8;vibro;normal;0.178
8;vibro;normal;0.22
8;vibro;normal;0.174
8;vibro;conflict;0.334
8;vibro;normal;0.18
8;vibro;conflict;0.346
8;vibro;normal;0.18
8;vibro;normal;0.14
8;vibro;normal;0.174
8;vibro;conflict;0.388
8;vibro;normal;0.176
8;vibro;normal;0.066
8;vibro;normal;0.112
8;vibro;normal;0
8;vibro;normal;0.16
8;vibro;conflict;0.272
8;vibro;normal;0.164
8;vibro;normal;0.234
8;vibro;conflict;0.31
8;vibro;normal;0.168
8;vibro;normal;0.192
8;vibro;normal;0.182
8;vibro;normal;0.15
8;vibro;conflict;0.296
8;vibro;normal;0.132
8;vibro;conflict;0.278
8;vibro;normal;0.166
8;vibro;normal;0.136
8;vibro;normal;0.148
8;vibro;conflict;0.304
8;vibro;normal;0.106
8;vibro;normal;0
8;vibro;normal;0.2
8;vibro;normal;0.194
8;vibro;normal;0.202
8;vibro;conflict;0.416
8;vibro;normal;0.216
8;vibro;normal;0.196
8;vibro;conflict;0.286
8;vibro;normal;0.166
8;vibro;normal;0.154
8;vibro;normal;0.114
8;vibro;normal;0.158
8;vibro;conflict;0.37
8;vibro;normal;0.126
8;vibro;conflict;0.396
8;vibro;normal;0.218
8;vibro;normal;0.176
8;vibro;normal;0.2
8;vibro;conflict;0.402
8;vibro;normal;0.134
8;vibro;normal;0.136
8;vibro;normal;0.172
8;vibro;normal;0.142
8;vibro;normal;0.152
8;vibro;conflict;0.288
8;vibro;normal;0.11
8;vibro;normal;0.102
8;vibro;conflict;0.326
8;vibro;normal;0.128
8;vibro;normal;0.108
8;vibro;normal;0.154
8;vibro;normal;0.12
8;vibro;conflict;0.3
8;vibro;normal;0.122
8;vibro;conflict;0.336
8;vibro;normal;0.138
8;vibro;normal;0.106
8;vibro;normal;0.198
8;vibro;conflict;0.31
8;vibro;normal;0.144
8;vibro;normal;0.18
8;vibro;normal;0.192
8;vibro;normal;0.126
8;vibro;normal;0.16
8;vibro;conflict;0.41
8;vibro;normal;0.142
8;vibro;normal;0.222
8;vibro;conflict;0.402
8;vibro;normal;0.138
8;vibro;normal;0.13
8;vibro;normal;0.174
8;vibro;normal;0.144
8;vibro;conflict;0.346
8;vibro;normal;0.136
8;vibro;conflict;0.26
8;vibro;normal;0.116
8;vibro;normal;0.108
8;vibro;normal;0.176
8;vibro;conflict;0.334
8;vibro;normal;0.202
8;vibro;normal;0.102
8;vibro;normal;0.148
8;vibro;normal;0.16
8;vibro;normal;0.028
8;vibro;conflict;0.354
8;vibro;normal;0.12
8;vibro;normal;0.144
8;vibro;conflict;0.392
8;vibro;normal;0.102
8;vibro;normal;0.082
8;vibro;normal;0.06
8;vibro;normal;0.094
8;vibro;conflict;0.354
8;vibro;normal;0.064
8;vibro;conflict;0.346
8;vibro;normal;0.08
8;vibro;normal;0.082
8;vibro;normal;0.082
8;vibro;conflict;0.32
8;vibro;normal;0.076
8;vibro;normal;0.038
8;vibro;normal;0.056
8;vibro;normal;0.024
8;vibro;normal;0
8;vibro;conflict;0.128
8;vibro;normal;0.016
8;vibro;normal;0.04
8;vibro;conflict;0.256
8;vibro;normal;0.034
8;vibro;normal;0.112
8;vibro;normal;0.014
8;vibro;normal;0.016
8;vibro;conflict;0.25
8;vibro;normal;0.074
8;vibro;conflict;0.232
8;vibro;normal;0.054
8;vibro;normal;0.08
8;vibro;normal;0.046
8;vibro;conflict;0.226
8;vibro;normal;0.038
8;vibro;normal;0.03
8;vibro;normal;0.098
8;vibro;normal;0.078
8;vibro;normal;0.034
8;vibro;conflict;0.248
8;vibro;normal;0.014
8;vibro;normal;0
8;vibro;conflict;0.162
8;vibro;normal;0.812
8;vibro;normal;0
8;vibro;normal;0
8;vibro;normal;0.694
8;vibro;conflict;0.204
8;vibro;normal;0.594
8;vibro;conflict;0.172
8;vibro;normal;0
8;vibro;normal;0
8;vibro;normal;0
8;vibro;conflict;0.14
8;vibro;normal;0
8;vibro;normal;0.014
8;vibro;normal;0.05
8;vibro;normal;0.766
